epoch,accuracy,loss,lr,val_accuracy,val_loss
93,0.9399999976158142,0.17682772874832153,4.5384495e-06,0.8809876441955566,0.4228475093841553
94,0.9599999785423279,0.14900371432304382,4.4932913e-06,0.8782363533973694,0.43305590748786926
95,0.9266666769981384,0.25144121050834656,4.4485823e-06,0.8639153242111206,0.43669089674949646
96,0.9599999785423279,0.14349901676177979,4.404318e-06,0.8780952095985413,0.44198641180992126
97,0.9666666388511658,0.12331368774175644,4.3604946e-06,0.8835979104042053,0.4363034665584564
98,0.95333331823349,0.18375679850578308,4.317107e-06,0.8574250340461731,0.4795401692390442
99,0.9133333563804626,0.30850884318351746,4.2741513e-06,0.8769664764404297,0.41155004501342773
100,0.9200000166893005,0.26741400361061096,4.231623e-06,0.8804233074188232,0.41085711121559143
101,0.9399999976158142,0.1766616255044937,4.1895173e-06,0.8747795224189758,0.45087099075317383
102,0.9666666388511658,0.1009194478392601,4.147831e-06,0.8761199116706848,0.4368510842323303
103,0.95333331823349,0.11535820364952087,4.1065596e-06,0.8495943546295166,0.5448659062385559
104,0.9466666579246521,0.1893111616373062,4.0656987e-06,0.8579188585281372,0.49010881781578064
105,0.9666666388511658,0.12345823645591736,4.0252444e-06,0.875767171382904,0.4424017369747162
106,0.95333331823349,0.12468425929546356,4.0252444e-06,0.8752028346061707,0.45274782180786133
107,0.9666666388511658,0.08668757230043411,4.0252444e-06,0.8770370483398438,0.45452243089675903
108,0.9399999976158142,0.1963692605495453,4.0252444e-06,0.8530511260032654,0.5451822280883789
109,0.9466666579246521,0.24800537526607513,4.0252444e-06,0.8661728501319885,0.4726017117500305
110,0.9599999785423279,0.12528428435325623,4.0252444e-06,0.883880078792572,0.4080749452114105
111,0.9666666388511658,0.13916896283626556,4.0252444e-06,0.8864902853965759,0.41281893849372864
112,0.9466666579246521,0.1723271757364273,4.0252444e-06,0.8861375451087952,0.3997723162174225
113,0.9599999785423279,0.12930141389369965,4.0252444e-06,0.8819752931594849,0.4515742063522339
114,0.9599999785423279,0.13847865164279938,4.0252444e-06,0.8808465600013733,0.4224867522716522
115,0.9733333587646484,0.08756297826766968,4.0252444e-06,0.8828924298286438,0.4438340961933136
116,0.9599999785423279,0.13288216292858124,4.0252444e-06,0.8779541254043579,0.4662781357765198
117,0.95333331823349,0.14384479820728302,4.0252444e-06,0.8792945146560669,0.4537753164768219
118,0.9133333563804626,0.25139254331588745,4.0252444e-06,0.88698410987854,0.41605496406555176
119,0.95333331823349,0.13593469560146332,4.0252444e-06,0.8881129026412964,0.42672380805015564
120,0.95333331823349,0.125822052359581,4.0252444e-06,0.8801410794258118,0.4475676417350769
121,0.9599999785423279,0.10467581450939178,4.0252444e-06,0.8826807737350464,0.4282524287700653
122,0.9599999785423279,0.13004808127880096,4.0252444e-06,0.8882539868354797,0.4407668709754944
123,0.9599999785423279,0.0868600606918335,4.0252444e-06,0.8802116513252258,0.47400495409965515
124,0.95333331823349,0.1298830807209015,4.0252444e-06,0.8803527355194092,0.4310738146305084
125,0.9333333373069763,0.17682991921901703,4.0252444e-06,0.8835979104042053,0.4098264276981354
126,0.9599999785423279,0.10097966343164444,4.0252444e-06,0.8764726519584656,0.506805956363678
127,0.95333331823349,0.1241205483675003,4.0252444e-06,0.8831745982170105,0.42974793910980225
128,0.95333331823349,0.16905520856380463,4.0252444e-06,0.8799999952316284,0.4467828571796417
129,0.95333331823349,0.1617388129234314,4.0252444e-06,0.8833862543106079,0.4187167286872864
130,0.9666666388511658,0.1406746804714203,4.0252444e-06,0.8781657814979553,0.4764561951160431
131,0.9599999785423279,0.1262722760438919,4.0252444e-06,0.866807758808136,0.502112627029419
132,0.9599999785423279,0.18425635993480682,4.0252444e-06,0.8843739032745361,0.4146406650543213
133,0.9866666793823242,0.05205153301358223,4.0252444e-06,0.8808465600013733,0.4651930332183838
134,0.9666666388511658,0.1399947553873062,4.0252444e-06,0.8762609958648682,0.44550687074661255
135,0.9133333563804626,0.23659436404705048,4.0252444e-06,0.8586243391036987,0.481723815202713
136,0.9333333373069763,0.21914060413837433,4.0252444e-06,0.8261023163795471,0.5766573548316956
137,0.9333333373069763,0.2088378518819809,4.0252444e-06,0.872663140296936,0.4343734085559845
138,0.9466666579246521,0.12734408676624298,4.0252444e-06,0.8767548203468323,0.42800086736679077
139,0.9800000190734863,0.06848341971635818,4.0252444e-06,0.8902292847633362,0.440486341714859
140,0.9066666960716248,0.34439215064048767,4.0252444e-06,0.8635625839233398,0.45772305130958557
141,0.9666666388511658,0.12790122628211975,4.0252444e-06,0.8887478113174438,0.3995349109172821
142,0.9200000166893005,0.20097413659095764,4.0252444e-06,0.8721693158149719,0.4306466281414032
143,0.9666666388511658,0.14352701604366302,4.0252444e-06,0.8906525373458862,0.40940338373184204
144,0.9733333587646484,0.07013092190027237,4.0252444e-06,0.8905820250511169,0.4132287800312042
145,0.9733333587646484,0.1130506619811058,4.0252444e-06,0.8914991021156311,0.4281373620033264
146,0.9333333373069763,0.1919640749692917,4.0252444e-06,0.8886067271232605,0.41438934206962585
147,0.9666666388511658,0.10966223478317261,4.0252444e-06,0.8874074220657349,0.39861583709716797
148,0.9599999785423279,0.1424897462129593,4.0252444e-06,0.8888183236122131,0.39637303352355957
149,0.9733333587646484,0.0911332443356514,4.0252444e-06,0.8889594078063965,0.38823047280311584
150,0.9733333587646484,0.07010028511285782,4.0252444e-06,0.8922045826911926,0.37676388025283813
151,0.9733333587646484,0.07358933985233307,4.0252444e-06,0.8816225528717041,0.518038809299469
152,0.9399999976158142,0.16080427169799805,4.0252444e-06,0.8823986053466797,0.41483306884765625
153,0.9599999785423279,0.11949879676103592,4.0252444e-06,0.8644091486930847,0.4482090175151825
154,0.95333331823349,0.15397264063358307,4.0252444e-06,0.8860670328140259,0.3946898877620697
155,0.9666666388511658,0.08372408896684647,4.0252444e-06,0.8891710638999939,0.41916364431381226
156,0.9333333373069763,0.19314312934875488,4.0252444e-06,0.8706172704696655,0.469610333442688
157,0.9666666388511658,0.10813896358013153,4.0252444e-06,0.883809506893158,0.40601301193237305
158,0.9466666579246521,0.123663991689682,4.0252444e-06,0.887901246547699,0.3915403485298157
159,0.9333333373069763,0.18265585601329803,4.0252444e-06,0.8819752931594849,0.40600553154945374
160,0.9599999785423279,0.1311851441860199,4.0252444e-06,0.882469117641449,0.41205817461013794
161,0.95333331823349,0.2477376013994217,4.0252444e-06,0.8895943760871887,0.39203566312789917
162,0.9800000190734863,0.08053859323263168,4.0252444e-06,0.8887478113174438,0.4240378737449646
163,0.9200000166893005,0.23373542726039886,4.0252444e-06,0.885220468044281,0.40807515382766724
164,0.9399999976158142,0.12935899198055267,4.0252444e-06,0.8874074220657349,0.39134708046913147
165,0.9866666793823242,0.06636149436235428,4.0252444e-06,0.8881834149360657,0.433509886264801
166,0.95333331823349,0.1872401237487793,4.0252444e-06,0.8814814686775208,0.42626798152923584
167,0.9466666579246521,0.13300614058971405,4.0252444e-06,0.8893827199935913,0.3868832290172577
168,0.95333331823349,0.11724459379911423,4.0252444e-06,0.8833156824111938,0.42526423931121826
169,0.95333331823349,0.10176727920770645,4.0252444e-06,0.8860670328140259,0.4227288067340851
170,0.9597315192222595,0.14446836709976196,4.0252444e-06,0.8897354602813721,0.39197638630867004
171,0.9599999785423279,0.13191866874694824,4.0252444e-06,0.8873368501663208,0.41653063893318176
172,0.9599999785423279,0.12802934646606445,4.0252444e-06,0.8905114531517029,0.42584720253944397
173,0.9733333587646484,0.07427622377872467,4.0252444e-06,0.8816931247711182,0.4780481159687042
174,0.9666666388511658,0.10528445988893509,4.0252444e-06,0.8850793838500977,0.4062173366546631
175,0.9266666769981384,0.2111346423625946,4.0252444e-06,0.8885361552238464,0.41947320103645325
176,0.9133333563804626,0.20125415921211243,4.0252444e-06,0.8702645301818848,0.45350268483161926
177,0.9200000166893005,0.2398384064435959,4.0252444e-06,0.8901587128639221,0.3913550078868866
178,0.95333331823349,0.09423276036977768,4.0252444e-06,0.8833156824111938,0.44579195976257324
179,0.9333333373069763,0.15815255045890808,4.0252444e-06,0.8873368501663208,0.40310898423194885
180,0.95333331823349,0.17434602975845337,4.0252444e-06,0.8907231092453003,0.4058334231376648
181,0.9333333373069763,0.19278772175312042,4.0252444e-06,0.878447949886322,0.4342205822467804
182,0.9599999785423279,0.1506733000278473,4.0252444e-06,0.888324499130249,0.4034551680088043
183,0.95333331823349,0.1187484860420227,4.0252444e-06,0.8884655833244324,0.4341040849685669
184,0.9466666579246521,0.14946533739566803,4.0252444e-06,0.8875485062599182,0.38785022497177124
185,0.9599999785423279,0.1544511914253235,4.0252444e-06,0.8922045826911926,0.37597617506980896
186,0.9333333373069763,0.19561921060085297,4.0252444e-06,0.8850793838500977,0.3903288245201111
187,0.9466666579246521,0.14011482894420624,4.0252444e-06,0.8901587128639221,0.3769199252128601
188,0.9933333396911621,0.06332364678382874,4.0252444e-06,0.8911463618278503,0.40829330682754517
189,0.9800000190734863,0.08522742241621017,4.0252444e-06,0.8775308728218079,0.44125470519065857
190,0.9599999785423279,0.09307025372982025,4.0252444e-06,0.8924867510795593,0.3954503536224365
191,0.95333331823349,0.15773287415504456,4.0252444e-06,0.8813403844833374,0.4289915859699249
192,0.9200000166893005,0.2884995937347412,4.0252444e-06,0.8942504525184631,0.3701633810997009
193,0.9800000190734863,0.09551308304071426,4.0252444e-06,0.8931922316551208,0.4003296494483948
194,0.9733333587646484,0.08337421715259552,4.0252444e-06,0.8938977122306824,0.39945000410079956
195,0.9666666388511658,0.08914215117692947,4.0252444e-06,0.8891710638999939,0.4211964011192322
196,0.9666666388511658,0.08052079379558563,4.0252444e-06,0.8877601623535156,0.41255059838294983
197,0.9399999976158142,0.17422737181186676,4.0252444e-06,0.8902292847633362,0.3964579999446869
198,0.9733333587646484,0.07977571338415146,4.0252444e-06,0.8894532918930054,0.45888638496398926
199,0.95333331823349,0.1786748617887497,4.0252444e-06,0.8813403844833374,0.46773743629455566
200,0.9466666579246521,0.09644974023103714,4.0252444e-06,0.8961551785469055,0.3914699852466583
201,0.95333331823349,0.14438539743423462,4.0252444e-06,0.8921340107917786,0.4131038784980774
202,0.9666666388511658,0.14921320974826813,4.0252444e-06,0.8924867510795593,0.38683363795280457
203,0.9333333373069763,0.16349685192108154,4.0252444e-06,0.8969312310218811,0.3814930319786072
204,0.9866666793823242,0.036370012909173965,4.0252444e-06,0.8970017433166504,0.3774353861808777
205,0.95333331823349,0.14233709871768951,4.0252444e-06,0.8914991021156311,0.3839986026287079
206,0.9733333587646484,0.1101582869887352,4.0252444e-06,0.8876895904541016,0.39528900384902954
207,0.95333331823349,0.1566993147134781,4.0252444e-06,0.8843739032745361,0.39721032977104187
208,0.9733333587646484,0.06201718747615814,4.0252444e-06,0.8816225528717041,0.44053539633750916
209,0.9800000190734863,0.09223132580518723,4.0252444e-06,0.8812698125839233,0.4873041808605194
210,0.95333331823349,0.09706462174654007,4.0252444e-06,0.8867725133895874,0.4254685640335083
211,0.9399999976158142,0.21934209764003754,4.0252444e-06,0.8799294829368591,0.41887572407722473
212,0.95333331823349,0.1453511118888855,4.0252444e-06,0.89241623878479,0.36591315269470215
213,0.9666666388511658,0.14362071454524994,4.0252444e-06,0.8766137361526489,0.4129534661769867
214,0.9599999785423279,0.1697065234184265,4.0252444e-06,0.8958730101585388,0.3582482933998108
215,0.9399999976158142,0.13338881731033325,4.0252444e-06,0.8814814686775208,0.42609864473342896
216,0.9333333373069763,0.16252277791500092,4.0252444e-06,0.8862081170082092,0.40096384286880493
217,0.9599999785423279,0.10970059782266617,4.0252444e-06,0.8942504525184631,0.38090837001800537
218,0.9599999785423279,0.11369340121746063,4.0252444e-06,0.8996825218200684,0.38266006112098694
219,0.95333331823349,0.07345431298017502,4.0252444e-06,0.8894532918930054,0.41321903467178345
220,0.95333331823349,0.17344628274440765,4.0252444e-06,0.8664550185203552,0.45778611302375793
221,0.95333331823349,0.10526217520236969,4.0252444e-06,0.8837389945983887,0.39658185839653015
222,0.9599999785423279,0.1330977827310562,4.0252444e-06,0.8921340107917786,0.3740684986114502
223,0.9666666388511658,0.15456795692443848,4.0252444e-06,0.89241623878479,0.37366336584091187
224,1.0,0.021464506164193153,4.0252444e-06,0.8936155438423157,0.39776065945625305
225,0.9800000190734863,0.0656910166144371,4.0252444e-06,0.8777425289154053,0.4407392740249634
226,0.9466666579246521,0.1765805035829544,4.0252444e-06,0.8879717588424683,0.4043346643447876
227,0.9599999785423279,0.1540384590625763,4.0252444e-06,0.8832451701164246,0.40809544920921326
228,0.9599999785423279,0.08960230648517609,4.0252444e-06,0.889664888381958,0.3990347385406494
229,0.9666666388511658,0.12867923080921173,4.0252444e-06,0.8835979104042053,0.41417068243026733
230,0.9800000190734863,0.09293115884065628,4.0252444e-06,0.8917813301086426,0.4032691717147827
231,0.9933333396911621,0.038668230175971985,4.0252444e-06,0.8934038877487183,0.43079763650894165
232,0.9599999785423279,0.1339711844921112,4.0252444e-06,0.8930511474609375,0.4124656021595001
233,0.9733333587646484,0.07194013148546219,4.0252444e-06,0.8934744000434875,0.4083673059940338
234,0.9733333587646484,0.12213831394910812,4.0252444e-06,0.8895238041877747,0.4229156970977783
235,0.9599999785423279,0.12330024689435959,4.0252444e-06,0.8917107582092285,0.3822476863861084
236,0.95333331823349,0.1514255851507187,4.0252444e-06,0.8852909803390503,0.41009917855262756
237,0.9599999785423279,0.1396448314189911,4.0252444e-06,0.8914991021156311,0.38321369886398315
238,0.9733333587646484,0.1134953573346138,4.0252444e-06,0.8808465600013733,0.42132148146629333
239,0.9666666388511658,0.07667884230613708,4.0252444e-06,0.8799294829368591,0.425896555185318
240,0.9733333587646484,0.07313656806945801,4.0252444e-06,0.8867725133895874,0.45520034432411194
241,0.9866666793823242,0.07171481102705002,4.0252444e-06,0.8689241409301758,0.46081840991973877
242,0.9666666388511658,0.13561603426933289,4.0252444e-06,0.858342170715332,0.46963199973106384
243,0.9666666388511658,0.11211811006069183,4.0252444e-06,0.89241623878479,0.4146052300930023
244,0.9599999785423279,0.11984211951494217,4.0252444e-06,0.8864197731018066,0.4182945191860199
245,0.9733333587646484,0.07244329154491425,4.0252444e-06,0.891075849533081,0.40869441628456116
246,0.9933333396911621,0.024897992610931396,4.0252444e-06,0.8887478113174438,0.4788001775741577
247,0.9800000190734863,0.09028434753417969,4.0252444e-06,0.8970017433166504,0.43836551904678345
248,0.95333331823349,0.17309848964214325,4.0252444e-06,0.868571400642395,0.4674721658229828
249,0.9599999785423279,0.13251227140426636,4.0252444e-06,0.8789417743682861,0.4501012861728668
250,0.9466666579246521,0.19318997859954834,4.0252444e-06,0.8885361552238464,0.405741423368454
251,0.9800000190734863,0.040613844990730286,4.0252444e-06,0.8960140943527222,0.41801679134368896
252,0.9666666388511658,0.10177165269851685,4.0252444e-06,0.8975661396980286,0.41248562932014465
253,0.9733333587646484,0.06619277596473694,4.0252444e-06,0.8954497575759888,0.4201349914073944
254,0.9466666579246521,0.09531251341104507,4.0252444e-06,0.8974250555038452,0.42332375049591064
255,0.9733333587646484,0.1949739009141922,4.0252444e-06,0.8952381014823914,0.3950389325618744
256,0.9599999785423279,0.11646602302789688,4.0252444e-06,0.892345666885376,0.42957955598831177
257,0.95333331823349,0.1533932387828827,4.0252444e-06,0.9010934829711914,0.3782605826854706
258,0.95333331823349,0.11322500556707382,4.0252444e-06,0.8889594078063965,0.48308032751083374
259,0.9466666579246521,0.15984585881233215,4.0252444e-06,0.9046913385391235,0.3672509491443634
260,0.9666666388511658,0.10016313195228577,4.0252444e-06,0.9001058340072632,0.3890937864780426
261,0.9466666579246521,0.14274334907531738,4.0252444e-06,0.900458574295044,0.403813898563385
262,0.9266666769981384,0.17064838111400604,4.0252444e-06,0.9010934829711914,0.37468650937080383
263,0.9800000190734863,0.07126481086015701,4.0252444e-06,0.8975661396980286,0.39249861240386963
264,0.9933333396911621,0.03093266487121582,4.0252444e-06,0.8905114531517029,0.44874557852745056
265,0.9466666579246521,0.13498371839523315,4.0252444e-06,0.8891005516052246,0.4252207577228546
266,0.95333331823349,0.17857487499713898,4.0252444e-06,0.902292788028717,0.3690657615661621
267,0.9800000190734863,0.06155015155673027,4.0252444e-06,0.8888888955116272,0.4202897250652313
268,0.9800000190734863,0.07453418523073196,4.0252444e-06,0.8922045826911926,0.4116542935371399
269,0.9466666579246521,0.17504633963108063,4.0252444e-06,0.8701234459877014,0.45394864678382874
270,0.9599999785423279,0.15143245458602905,4.0252444e-06,0.8829629421234131,0.4296298921108246
271,0.9800000190734863,0.08590642362833023,4.0252444e-06,0.8972133994102478,0.3992285132408142
272,0.9933333396911621,0.03826551139354706,4.0252444e-06,0.8893827199935913,0.44783544540405273
273,0.9666666388511658,0.07846904546022415,4.0252444e-06,0.8850793838500977,0.44062525033950806
274,0.9466666579246521,0.1210797131061554,4.0252444e-06,0.8953086137771606,0.4168558120727539
275,0.95333331823349,0.1804208606481552,4.0252444e-06,0.8908641934394836,0.4062124788761139
276,0.9666666388511658,0.0834590345621109,4.0252444e-06,0.8987654447555542,0.4070074260234833
277,0.9733333587646484,0.07115530967712402,4.0252444e-06,0.8849382996559143,0.4994211494922638
278,0.9599999785423279,0.137784942984581,4.0252444e-06,0.9009523987770081,0.4438275396823883
279,0.95333331823349,0.15705211460590363,4.0252444e-06,0.8980599641799927,0.3971081078052521
280,0.9866666793823242,0.07451554387807846,4.0252444e-06,0.8987654447555542,0.42638447880744934
281,0.9866666793823242,0.05471092835068703,4.0252444e-06,0.9029276967048645,0.40512993931770325
282,0.9466666579246521,0.15185311436653137,4.0252444e-06,0.8151675462722778,0.6666371822357178
283,0.9666666388511658,0.11154268682003021,4.0252444e-06,0.8942504525184631,0.3906019628047943
284,0.9599999785423279,0.11816474795341492,4.0252444e-06,0.8946737051010132,0.3965515196323395
285,0.9733333587646484,0.1278999149799347,4.0252444e-06,0.8944621086120605,0.373916357755661
286,0.9800000190734863,0.053125686943531036,4.0252444e-06,0.8920634984970093,0.40794309973716736
287,0.9800000190734863,0.04622224345803261,4.0252444e-06,0.895097017288208,0.41515159606933594
288,0.9599999785423279,0.12055211514234543,4.0252444e-06,0.8897354602813721,0.43625572323799133
289,0.9733333587646484,0.08967810124158859,4.0252444e-06,0.900458574295044,0.3737449645996094
290,0.9866666793823242,0.046575210988521576,4.0252444e-06,0.9032098650932312,0.3803689181804657
291,0.9733333587646484,0.05977363511919975,4.0252444e-06,0.9046208262443542,0.385971337556839
292,0.9933333396911621,0.023992294445633888,4.0252444e-06,0.8967195749282837,0.46215301752090454
293,0.9666666388511658,0.08194832503795624,4.0252444e-06,0.8999647498130798,0.39716872572898865
294,0.9666666388511658,0.09708279371261597,4.0252444e-06,0.8900176286697388,0.4850074052810669
295,0.95333331823349,0.1604980230331421,4.0252444e-06,0.8782363533973694,0.5054262280464172
296,0.9599999785423279,0.14010173082351685,4.0252444e-06,0.8965079188346863,0.40236008167266846
297,0.9666666388511658,0.10103967785835266,4.0252444e-06,0.8951675295829773,0.4091852307319641
298,0.9266666769981384,0.2132883220911026,4.0252444e-06,0.8806349039077759,0.4118640124797821
299,0.9599999785423279,0.10884813964366913,4.0252444e-06,0.8976367115974426,0.3896512985229492
300,0.9666666388511658,0.15685494244098663,4.0252444e-06,0.8955908417701721,0.36325496435165405
